Head,Relation,Tail,Title,Article,Paragraph_Coreferenced,Sentence_Coreferenced,Article_Content
financial,has part,accountability report,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 246  Approval of the final consolidated accounts,the final consolidated accounts shall be published by 15 november in the official journal of the european union together with the statement of assurance given by the court of auditors in accordance with article 287 tfeu and article 106a of the euratom treaty. chapter 2 integrated financial and accountability reporting,chapter 2 integrated financial and accountability reporting,"The Court of Auditors shall, by 1 June, make its observations on the provisional accounts of the Union institutions other than the Commission, and of each of the bodies referred to in Article 241, and, by 15 June, make its observations on the provisional accounts of the Commission and the consolidated provisional accounts of the Union. The accounting officers of the Union institutions other than the Commission and of the bodies referred to in Article 241 shall, by 15 June, send the required accounting information to the accounting officer of the Commission, in the manner and format laid down by the latter, with a view to drawing up the final consolidated accounts. The Union institutions other than the Commission, and each of the bodies referred to in Article 241, shall, by 1 July, send their final accounts to the European Parliament, to the Council, to the Court of Auditors and to the accounting officer of the Commission. The accounting officer of each Union institution and of each body referred to in Article 241 shall send to the Court of Auditors, with a copy to the accounting officer of the Commission, at the same date as the transmission of his or her final accounts, a representation letter covering those final accounts. The final accounts shall be accompanied by a note drawn up by the accounting officer, in which the latter declares that the final accounts were prepared in accordance with this Title and with the applicable accounting principles, rules and methods set out in the notes to the financial statements. The accounting officer of the Commission shall draw up the final consolidated accounts on the basis of the information presented pursuant to paragraph 2 of this Article by the Union institutions other than the Commission, and by the bodies referred to in Article 241. The final consolidated accounts shall be accompanied by a note drawn up by the accounting officer of the Commission, in which the latter declares that the final consolidated accounts were prepared in accordance with this Title and with the applicable accounting principles, rules and methods set out in the notes to the financial statements. After approving the final consolidated accounts and its own final accounts, the Commission shall, by 31 July, send them by electronic means to the European Parliament, to the Council and to the Court of Auditors. By the same date, the accounting officer of the Commission shall transmit a representation letter covering the final consolidated accounts to the Court of Auditors. The final consolidated accounts shall be published by 15 November in the Official Journal of the European Union together with the statement of assurance given by the Court of Auditors in accordance with Article 287 TFEU and Article 106a of the Euratom Treaty. CHAPTER 2 Integrated financial and accountability reporting"
financial,subclass of,report,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 247  Integrated financial and accountability reporting,"the integrated financial and accountability reporting referred to in paragraph 1 shall present each report in a separate and clearly identifiable manner. each individual report shall be made available to the european parliament, to the council and to the court of auditors by 30 june, with the exception of the final consolidated accounts. chapter 3 budgetary and other financial reporting",the integrated financial and accountability reporting referred to in paragraph 1 shall present each report in a separate and clearly identifiable manner,"By 31 July of the following financial year the Commission shall communicate to the European Parliament and to the Council an integrated set of financial and accountability reports which includes: (a) the final consolidated accounts as referred to in Article 246; (b) the annual management and performance report providing for a clear and concise summary of the internal control and financial management achievements referred to in the annual activity reports of each authorising officer by delegation and including information on key governance arrangements in the Commission as well as: (i) an estimation of the level of error in Union expenditure based on a consistent methodology and an estimate of future corrections; (ii) information on the preventive and corrective actions covering the budget, which shall present the financial impact of the actions taken to protect the budget from expenditure in breach of law; (iii) information on the implementation of the Commission’s anti-fraud strategy; (c) a long-term forecast of future inflows and outflows covering the next five years, based on the applicable multiannual financial frameworks and Decision 2014/335/EU, Euratom; L 193/148  (d) the annual internal audit report as referred to in Article 118(4); (e) the evaluation on the Union’s finances based on the results achieved, as referred to in Article 318 TFEU, assessing in particular the progress towards the achievement of policy objectives taking into account the performance indicators referred to in Article 33 of this Regulation; (f) the report on the follow-up to the discharge as referred to in Article 261(3). The integrated financial and accountability reporting referred to in paragraph 1 shall present each report in a separate and clearly identifiable manner. Each individual report shall be made available to the European Parliament, to the Council and to the Court of Auditors by 30 June, with the exception of the final consolidated accounts. CHAPTER 3 Budgetary and other financial reporting"
financial accountability report,subclass of,report,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 247  Integrated financial and accountability reporting,"the integrated financial and accountability reporting referred to in paragraph 1 shall present each report in a separate and clearly identifiable manner. each individual report shall be made available to the european parliament, to the council and to the court of auditors by 30 june, with the exception of the final consolidated accounts. chapter 3 budgetary and other financial reporting",the integrated financial and accountability reporting referred to in paragraph 1 shall present each report in a separate and clearly identifiable manner,"By 31 July of the following financial year the Commission shall communicate to the European Parliament and to the Council an integrated set of financial and accountability reports which includes: (a) the final consolidated accounts as referred to in Article 246; (b) the annual management and performance report providing for a clear and concise summary of the internal control and financial management achievements referred to in the annual activity reports of each authorising officer by delegation and including information on key governance arrangements in the Commission as well as: (i) an estimation of the level of error in Union expenditure based on a consistent methodology and an estimate of future corrections; (ii) information on the preventive and corrective actions covering the budget, which shall present the financial impact of the actions taken to protect the budget from expenditure in breach of law; (iii) information on the implementation of the Commission’s anti-fraud strategy; (c) a long-term forecast of future inflows and outflows covering the next five years, based on the applicable multiannual financial frameworks and Decision 2014/335/EU, Euratom; L 193/148  (d) the annual internal audit report as referred to in Article 118(4); (e) the evaluation on the Union’s finances based on the results achieved, as referred to in Article 318 TFEU, assessing in particular the progress towards the achievement of policy objectives taking into account the performance indicators referred to in Article 33 of this Regulation; (f) the report on the follow-up to the discharge as referred to in Article 261(3). The integrated financial and accountability reporting referred to in paragraph 1 shall present each report in a separate and clearly identifiable manner. Each individual report shall be made available to the European Parliament, to the Council and to the Court of Auditors by 30 June, with the exception of the final consolidated accounts. CHAPTER 3 Budgetary and other financial reporting"
budgetary,subclass of,financial reporting,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 247  Integrated financial and accountability reporting,"the integrated financial and accountability reporting referred to in paragraph 1 shall present each report in a separate and clearly identifiable manner. each individual report shall be made available to the european parliament, to the council and to the court of auditors by 30 june, with the exception of the final consolidated accounts. chapter 3 budgetary and other financial reporting",chapter 3 budgetary and other financial reporting,"By 31 July of the following financial year the Commission shall communicate to the European Parliament and to the Council an integrated set of financial and accountability reports which includes: (a) the final consolidated accounts as referred to in Article 246; (b) the annual management and performance report providing for a clear and concise summary of the internal control and financial management achievements referred to in the annual activity reports of each authorising officer by delegation and including information on key governance arrangements in the Commission as well as: (i) an estimation of the level of error in Union expenditure based on a consistent methodology and an estimate of future corrections; (ii) information on the preventive and corrective actions covering the budget, which shall present the financial impact of the actions taken to protect the budget from expenditure in breach of law; (iii) information on the implementation of the Commission’s anti-fraud strategy; (c) a long-term forecast of future inflows and outflows covering the next five years, based on the applicable multiannual financial frameworks and Decision 2014/335/EU, Euratom; L 193/148  (d) the annual internal audit report as referred to in Article 118(4); (e) the evaluation on the Union’s finances based on the results achieved, as referred to in Article 318 TFEU, assessing in particular the progress towards the achievement of policy objectives taking into account the performance indicators referred to in Article 33 of this Regulation; (f) the report on the follow-up to the discharge as referred to in Article 261(3). The integrated financial and accountability reporting referred to in paragraph 1 shall present each report in a separate and clearly identifiable manner. Each individual report shall be made available to the European Parliament, to the Council and to the Court of Auditors by 30 June, with the exception of the final consolidated accounts. CHAPTER 3 Budgetary and other financial reporting"
financial reporting,has part,budgetary,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 247  Integrated financial and accountability reporting,"the integrated financial and accountability reporting referred to in paragraph 1 shall present each report in a separate and clearly identifiable manner. each individual report shall be made available to the european parliament, to the council and to the court of auditors by 30 june, with the exception of the final consolidated accounts. chapter 3 budgetary and other financial reporting",chapter 3 budgetary and other financial reporting,"By 31 July of the following financial year the Commission shall communicate to the European Parliament and to the Council an integrated set of financial and accountability reports which includes: (a) the final consolidated accounts as referred to in Article 246; (b) the annual management and performance report providing for a clear and concise summary of the internal control and financial management achievements referred to in the annual activity reports of each authorising officer by delegation and including information on key governance arrangements in the Commission as well as: (i) an estimation of the level of error in Union expenditure based on a consistent methodology and an estimate of future corrections; (ii) information on the preventive and corrective actions covering the budget, which shall present the financial impact of the actions taken to protect the budget from expenditure in breach of law; (iii) information on the implementation of the Commission’s anti-fraud strategy; (c) a long-term forecast of future inflows and outflows covering the next five years, based on the applicable multiannual financial frameworks and Decision 2014/335/EU, Euratom; L 193/148  (d) the annual internal audit report as referred to in Article 118(4); (e) the evaluation on the Union’s finances based on the results achieved, as referred to in Article 318 TFEU, assessing in particular the progress towards the achievement of policy objectives taking into account the performance indicators referred to in Article 33 of this Regulation; (f) the report on the follow-up to the discharge as referred to in Article 261(3). The integrated financial and accountability reporting referred to in paragraph 1 shall present each report in a separate and clearly identifiable manner. Each individual report shall be made available to the European Parliament, to the Council and to the Court of Auditors by 30 June, with the exception of the final consolidated accounts. CHAPTER 3 Budgetary and other financial reporting"
financial reporting,facet of,budgetary,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 247  Integrated financial and accountability reporting,"the integrated financial and accountability reporting referred to in paragraph 1 shall present each report in a separate and clearly identifiable manner. each individual report shall be made available to the european parliament, to the council and to the court of auditors by 30 june, with the exception of the final consolidated accounts. chapter 3 budgetary and other financial reporting",chapter 3 budgetary and other financial reporting,"By 31 July of the following financial year the Commission shall communicate to the European Parliament and to the Council an integrated set of financial and accountability reports which includes: (a) the final consolidated accounts as referred to in Article 246; (b) the annual management and performance report providing for a clear and concise summary of the internal control and financial management achievements referred to in the annual activity reports of each authorising officer by delegation and including information on key governance arrangements in the Commission as well as: (i) an estimation of the level of error in Union expenditure based on a consistent methodology and an estimate of future corrections; (ii) information on the preventive and corrective actions covering the budget, which shall present the financial impact of the actions taken to protect the budget from expenditure in breach of law; (iii) information on the implementation of the Commission’s anti-fraud strategy; (c) a long-term forecast of future inflows and outflows covering the next five years, based on the applicable multiannual financial frameworks and Decision 2014/335/EU, Euratom; L 193/148  (d) the annual internal audit report as referred to in Article 118(4); (e) the evaluation on the Union’s finances based on the results achieved, as referred to in Article 318 TFEU, assessing in particular the progress towards the achievement of policy objectives taking into account the performance indicators referred to in Article 33 of this Regulation; (f) the report on the follow-up to the discharge as referred to in Article 261(3). The integrated financial and accountability reporting referred to in paragraph 1 shall present each report in a separate and clearly identifiable manner. Each individual report shall be made available to the European Parliament, to the Council and to the Court of Auditors by 30 June, with the exception of the final consolidated accounts. CHAPTER 3 Budgetary and other financial reporting"
budget,subclass of,appropriation,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 248  Monthly reporting on budget implementation,"in addition to the annual statements and reports provided for in articles 243 and 244, the accounting officer of the commission shall send once a month to the european parliament and to the council figures, aggregated at chapter level at least, as well as separately broken down by chapter, article and item, on budget implementation, both for revenue and for expenditure covering all available appropriations. the council figures shall also provide details of the use of appropriations carried over. the council figures shall be made available within 10 working days of the end of each month via the commission’s website.","in addition to the annual statements and reports provided for in articles 243 and 244, the accounting officer of the commission shall send once a month to the european parliament and to the council figures, aggregated at chapter level at least, as well as separately broken down by chapter, article and item, on budget implementation, both for revenue and for expenditure covering all available appropriations","In addition to the annual statements and reports provided for in Articles 243 and 244, the accounting officer of the Commission shall send once a month to the European Parliament and to the Council figures, aggregated at chapter level at least, as well as separately broken down by chapter, article and item, on budget implementation, both for revenue and for expenditure covering all available appropriations. Those figures shall also provide details of the use of appropriations carried over. The figures shall be made available within 10 working days of the end of each month via the Commission’s website."
budgetary,subclass of,financial management,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 249  Annual report on budgetary and financial management,"each union institution and each body referred to in article 241 shall prepare a report on budgetary and financial management for the financial year. each union institution and each body shall make a report on budgetary and financial management available to the european parliament, to the council and to the court of auditors, by 31 march of the financial year.",each union institution and each body referred to in article 241 shall prepare a report on budgetary and financial management for the financial year,"Each Union institution and each body referred to in Article 241 shall prepare a report on budgetary and financial management for the financial year. They shall make the report available to the European Parliament, to the Council and to the Court of Auditors, by 31 March of the following financial year. The report referred to in paragraph 1 shall provide summary information on the transfers of appropriations among the various budgetary items."
budgetary,part of,financial management,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 249  Annual report on budgetary and financial management,"each union institution and each body referred to in article 241 shall prepare a report on budgetary and financial management for the financial year. each union institution and each body shall make a report on budgetary and financial management available to the european parliament, to the council and to the court of auditors, by 31 march of the financial year.",each union institution and each body referred to in article 241 shall prepare a report on budgetary and financial management for the financial year,"Each Union institution and each body referred to in Article 241 shall prepare a report on budgetary and financial management for the financial year. They shall make the report available to the European Parliament, to the Council and to the Court of Auditors, by 31 March of the following financial year. The report referred to in paragraph 1 shall provide summary information on the transfers of appropriations among the various budgetary items."
financial management,facet of,budgetary,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 249  Annual report on budgetary and financial management,"each union institution and each body referred to in article 241 shall prepare a report on budgetary and financial management for the financial year. each union institution and each body shall make a report on budgetary and financial management available to the european parliament, to the council and to the court of auditors, by 31 march of the financial year.",each union institution and each body referred to in article 241 shall prepare a report on budgetary and financial management for the financial year,"Each Union institution and each body referred to in Article 241 shall prepare a report on budgetary and financial management for the financial year. They shall make the report available to the European Parliament, to the Council and to the Court of Auditors, by 31 March of the following financial year. The report referred to in paragraph 1 shall provide summary information on the transfers of appropriations among the various budgetary items."
appropriation,part of,budgetary,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 249  Annual report on budgetary and financial management,a report on budgetary and financial management referred to in paragraph 1 shall provide summary information on the transfers of appropriations among the various budgetary items.,a report on budgetary and financial management referred to in paragraph 1 shall provide summary information on the transfers of appropriations among the various budgetary items,"Each Union institution and each body referred to in Article 241 shall prepare a report on budgetary and financial management for the financial year. They shall make the report available to the European Parliament, to the Council and to the Court of Auditors, by 31 March of the following financial year. The report referred to in paragraph 1 shall provide summary information on the transfers of appropriations among the various budgetary items."
financial management,part of,budgetary,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 249  Annual report on budgetary and financial management,a report on budgetary and financial management referred to in paragraph 1 shall provide summary information on the transfers of appropriations among the various budgetary items.,a report on budgetary and financial management referred to in paragraph 1 shall provide summary information on the transfers of appropriations among the various budgetary items,"Each Union institution and each body referred to in Article 241 shall prepare a report on budgetary and financial management for the financial year. They shall make the report available to the European Parliament, to the Council and to the Court of Auditors, by 31 March of the following financial year. The report referred to in paragraph 1 shall provide summary information on the transfers of appropriations among the various budgetary items."
european parliament,subsidiary,council financial instrument,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,"Article 250  Annual report on financial instruments, budgetary guarantees and financial assistance","the commission shall report annually to the european parliament and to the council on financial instruments, budgetary guarantees, financial assistance and contingent liabilities in accordance with article 41(4) and (5) and with points (d) and (e) of article 52(1). that information shall be made available to the court of auditors at the same time.","the commission shall report annually to the european parliament and to the council on financial instruments, budgetary guarantees, financial assistance and contingent liabilities in accordance with article 41(4) and (5) and with points (d) and (e) of article 52(1)","The Commission shall report annually to the European Parliament and to the Council on financial instruments, budgetary guarantees, financial assistance and contingent liabilities in accordance with Article 41(4) and (5) and with points (d) and (e) of Article 52(1). That information shall be made available to the Court of Auditors at the same time."
european parliament,has part,council financial instrument,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,"Article 250  Annual report on financial instruments, budgetary guarantees and financial assistance","the commission shall report annually to the european parliament and to the council on financial instruments, budgetary guarantees, financial assistance and contingent liabilities in accordance with article 41(4) and (5) and with points (d) and (e) of article 52(1). that information shall be made available to the court of auditors at the same time.","the commission shall report annually to the european parliament and to the council on financial instruments, budgetary guarantees, financial assistance and contingent liabilities in accordance with article 41(4) and (5) and with points (d) and (e) of article 52(1)","The Commission shall report annually to the European Parliament and to the Council on financial instruments, budgetary guarantees, financial assistance and contingent liabilities in accordance with Article 41(4) and (5) and with points (d) and (e) of Article 52(1). That information shall be made available to the Court of Auditors at the same time."
court,subclass of,auditor,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,"Article 250  Annual report on financial instruments, budgetary guarantees and financial assistance","the commission shall report annually to the european parliament and to the council on financial instruments, budgetary guarantees, financial assistance and contingent liabilities in accordance with article 41(4) and (5) and with points (d) and (e) of article 52(1). that information shall be made available to the court of auditors at the same time.",that information shall be made available to the court of auditors at the same time,"The Commission shall report annually to the European Parliament and to the Council on financial instruments, budgetary guarantees, financial assistance and contingent liabilities in accordance with Article 41(4) and (5) and with points (d) and (e) of Article 52(1). That information shall be made available to the Court of Auditors at the same time."
court auditor,field of work,accounting,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 251  Status report on accounting issues,"by 15 september of each financial year, the accounting officer of the commission shall send to the european parliament and to the council a report containing information on current risks noted, general trends observed, new accounting issues encountered and progress on accounting matters, including where identified by the court of auditors, as well as information on recoveries.","by 15 september of each financial year, the accounting officer of the commission shall send to the european parliament and to the council a report containing information on current risks noted, general trends observed, new accounting issues encountered and progress on accounting matters, including where identified by the court of auditors, as well as information on recoveries","By 15 September of each financial year, the accounting officer of the Commission shall send to the European Parliament and to the Council a report containing information on current risks noted, general trends observed, new accounting issues encountered and progress on accounting matters, including where identified by the Court of Auditors, as well as information on recoveries."
court auditor,subclass of,accounting officer,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 251  Status report on accounting issues,"by 15 september of each financial year, the accounting officer of the commission shall send to the european parliament and to the council a report containing information on current risks noted, general trends observed, new accounting issues encountered and progress on accounting matters, including where identified by the court of auditors, as well as information on recoveries.","by 15 september of each financial year, the accounting officer of the commission shall send to the european parliament and to the council a report containing information on current risks noted, general trends observed, new accounting issues encountered and progress on accounting matters, including where identified by the court of auditors, as well as information on recoveries","By 15 September of each financial year, the accounting officer of the Commission shall send to the European Parliament and to the Council a report containing information on current risks noted, general trends observed, new accounting issues encountered and progress on accounting matters, including where identified by the Court of Auditors, as well as information on recoveries."
trust fund,owned by,union,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 252  Reporting on Union trust funds for external actions,"in accordance with article 41(6), the commission shall report annually to the european parliament and to the council on the activities supported by union trust funds referred to in article 234, on the european parliament and to the council on the activities supported by union trust funds implementation and performance, as well as on the european parliament and to the council on the activities supported by union trust funds accounts. the board of the union trust fund concerned shall approve the annual report of the union trust fund drawn up by the authorising officer. the board of the union trust fund concerned shall also approve the final accounts drawn up by the authorising officer. the final accounts drawn up by the accounting officer shall be presented by the board of the union trust fund concerned to the european parliament and council in the context of the discharge procedure for the commission.",the board of the union trust fund concerned shall also approve the final accounts drawn up by the authorising officer,"In accordance with Article 41(6), the Commission shall report annually to the European Parliament and to the Council on the activities supported by Union trust funds referred to in Article 234, on their implementation and performance, as well as on their accounts. The Board of the Union trust fund concerned shall approve the annual report of the Union trust fund drawn up by the authorising officer. It shall also approve the final accounts drawn up by the accounting officer. The final accounts shall be presented by the Board to the European Parliament and Council in the context of the discharge procedure for the Commission."
union,has part,trust fund,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 252  Reporting on Union trust funds for external actions,"in accordance with article 41(6), the commission shall report annually to the european parliament and to the council on the activities supported by union trust funds referred to in article 234, on the european parliament and to the council on the activities supported by union trust funds implementation and performance, as well as on the european parliament and to the council on the activities supported by union trust funds accounts. the board of the union trust fund concerned shall approve the annual report of the union trust fund drawn up by the authorising officer. the board of the union trust fund concerned shall also approve the final accounts drawn up by the authorising officer. the final accounts drawn up by the accounting officer shall be presented by the board of the union trust fund concerned to the european parliament and council in the context of the discharge procedure for the commission.",the board of the union trust fund concerned shall also approve the final accounts drawn up by the authorising officer,"In accordance with Article 41(6), the Commission shall report annually to the European Parliament and to the Council on the activities supported by Union trust funds referred to in Article 234, on their implementation and performance, as well as on their accounts. The Board of the Union trust fund concerned shall approve the annual report of the Union trust fund drawn up by the authorising officer. It shall also approve the final accounts drawn up by the accounting officer. The final accounts shall be presented by the Board to the European Parliament and Council in the context of the discharge procedure for the Commission."
european,legislative body,parliament,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 252  Reporting on Union trust funds for external actions,"in accordance with article 41(6), the commission shall report annually to the european parliament and to the council on the activities supported by union trust funds referred to in article 234, on the european parliament and to the council on the activities supported by union trust funds implementation and performance, as well as on the european parliament and to the council on the activities supported by union trust funds accounts. the board of the union trust fund concerned shall approve the annual report of the union trust fund drawn up by the authorising officer. the board of the union trust fund concerned shall also approve the final accounts drawn up by the authorising officer. the final accounts drawn up by the accounting officer shall be presented by the board of the union trust fund concerned to the european parliament and council in the context of the discharge procedure for the commission.",the final accounts drawn up by the accounting officer shall be presented by the board of the union trust fund concerned to the european parliament and council in the context of the discharge procedure for the commission,"In accordance with Article 41(6), the Commission shall report annually to the European Parliament and to the Council on the activities supported by Union trust funds referred to in Article 234, on their implementation and performance, as well as on their accounts. The Board of the Union trust fund concerned shall approve the annual report of the Union trust fund drawn up by the authorising officer. It shall also approve the final accounts drawn up by the accounting officer. The final accounts shall be presented by the Board to the European Parliament and Council in the context of the discharge procedure for the Commission."
publication,subclass of,information,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 253  Publication of information on recipients,the commission shall publish information on recipients in accordance with article 38.,the commission shall publish information on recipients in accordance with article 38,The Commission shall publish information on recipients in accordance with Article 38.
john f. kennedy school government,part of,harvard university,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 253  Publication of information on recipients,the commission shall publish information on recipients in accordance with article 38.,the commission shall publish information on recipients in accordance with article 38,The Commission shall publish information on recipients in accordance with Article 38.
george orwell,notable work,nineteen eighty,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 253  Publication of information on recipients,the commission shall publish information on recipients in accordance with article 38.,the commission shall publish information on recipients in accordance with article 38,The Commission shall publish information on recipients in accordance with Article 38.
